# Wavelength(micron) Intensity(MJy/sr) Error
5.505241 84.390239 12.243587
5.506028 86.360867 12.181236
5.506815 85.178971 12.199439
5.507602 98.592404 11.880305
5.508390 115.035854 11.721737
5.509177 153.704535 12.052445
5.509964 216.736721 12.704698
5.510751 214.859396 12.872711
5.511538 148.880310 12.439562
5.512326 119.183129 12.428459
5.513113 103.395669 12.225740
5.513900 103.909229 12.807192
5.514687 96.279528 12.820257
5.515474 92.147588 12.556777
5.516262 89.293233 12.441156
5.517049 90.113860 12.117183
5.517836 87.771644 11.928790
5.518623 91.308772 11.865707
5.519410 92.697370 12.033938
5.520198 94.504250 12.271073
5.520985 94.611773 12.730023
5.521772 98.742336 12.748933
5.522559 95.308316 12.923233
5.523346 95.457394 13.255315
5.524133 95.207735 13.080074
5.524921 97.297517 12.862568
5.525708 87.827778 12.539990
5.526495 96.484126 12.572743
5.527282 89.800985 12.330121
5.528069 88.819970 12.639566
5.528857 93.252709 12.871129
5.529644 100.000815 13.142055
5.530431 94.872938 13.270207
5.531218 94.606088 13.396112
5.532005 95.216133 14.006427
5.532793 94.551562 13.707864
5.533580 93.574413 13.770925
5.534367 91.748828 13.035132
5.535154 89.527967 12.430363
5.535941 96.809518 12.318672
5.536729 91.956925 12.067474
5.537516 92.442180 12.263326
5.538303 88.135019 12.329098
5.539090 87.871721 12.490451
5.539877 87.718244 12.589540
5.540665 95.771423 12.826251
5.541452 93.367139 12.904919
5.542239 88.407329 12.699994
5.543026 88.087598 12.412147
5.543813 88.233805 12.167403
5.544601 91.083955 11.869809
5.545388 90.413355 11.767305
5.546175 88.192477 11.803048
5.546962 93.780389 11.815202
5.547749 92.785304 12.145386
5.548536 94.070843 12.679503
5.549324 88.441547 12.655815
5.550111 92.881846 12.783498
5.550898 92.630025 12.524724
5.551685 90.609957 12.428293
5.552472 89.653159 11.992181
5.553260 92.636342 11.729527
5.554047 95.739793 11.629092
5.554834 95.475853 11.554929
5.555621 95.211380 11.819214
5.556408 95.123108 11.833031
5.557196 89.340976 12.173858
5.557983 92.898059 12.370840
5.558770 92.017564 12.365514
5.559557 91.026685 12.667677
5.560344 91.976315 12.472481
5.561132 90.424032 12.385855
5.561919 87.506404 11.923128
5.562706 92.305629 11.629596
5.563493 89.741504 11.533965
5.564280 87.913466 11.542824
5.565068 89.036199 11.699834
5.565855 95.410786 12.186028
5.566642 92.415560 12.204817
5.567429 95.050327 12.554377
5.568216 94.617507 12.792247
5.569004 88.750490 12.544880
5.569791 88.110388 12.709667
5.570578 90.389041 11.926781
5.571365 85.916648 11.700069
5.572152 90.314982 11.323127
5.572939 86.928068 11.295621
5.573727 88.408220 11.426093
5.574514 89.472107 11.650836
5.575301 91.913753 11.837134
5.576088 88.448721 12.155227
5.576875 86.753076 12.437032
5.577663 88.233011 12.398863
5.578450 93.939066 12.335297
5.579237 93.628973 12.106448
5.580024 90.397786 11.754535
5.580811 86.364248 11.298706
5.581599 89.791018 11.222791
5.582386 94.311622 11.218961
5.583173 99.982194 11.443025
5.583960 100.186855 11.956973
5.584747 102.414065 12.177629
5.585535 100.648971 12.542504
5.586322 101.298883 12.702524
5.587109 100.388552 12.648991
5.587896 98.772025 12.359886
5.588683 95.649908 12.161166
5.589471 97.018903 11.908017
5.590258 96.486645 11.561138
5.591045 95.908891 11.658100
5.591832 96.629268 11.637912
5.592619 98.104563 12.052488
5.593407 106.495521 12.423457
5.594194 105.146192 12.981885
5.594981 102.653916 13.014991
5.595768 103.505859 13.411141
5.596555 100.946106 13.087005
5.597343 98.433636 12.718312
5.598130 103.317202 12.212101
5.598917 105.296008 12.050793
5.599704 106.716572 11.864105
5.600491 109.812188 11.934329
5.601278 113.432724 11.915325
5.602066 113.709361 12.241749
5.602853 115.430871 12.622392
5.603640 119.724107 13.041721
5.604427 122.704513 13.055035
5.605214 127.456614 13.092132
5.606002 124.602441 12.867308
5.606789 127.936243 12.592580
5.607576 126.187843 12.039408
5.608363 123.564895 11.898635
5.609150 128.343552 11.892099
5.609938 129.051187 11.766418
5.610725 125.082685 12.124633
5.611512 129.634169 12.371011
5.612299 126.870891 12.703706
5.613086 122.839001 12.844516
5.613874 128.665654 13.024669
5.614661 124.027717 13.091437
5.615448 117.598542 12.572787
5.616235 123.203453 12.347742
5.617022 124.463853 11.978051
5.617810 121.277572 11.981669
5.618597 123.640628 11.902729
5.619384 131.892046 12.100885
5.620171 128.585217 12.503640
5.620958 127.930742 12.958385
5.621746 126.371649 13.211326
5.622533 130.217084 13.552377
5.623320 127.368278 13.372003
5.624107 126.173856 13.582801
5.624894 125.757424 13.070971
5.625681 128.373469 12.674882
5.626469 120.093475 12.267898
5.627256 126.517353 12.191808
5.628043 126.804573 12.286527
5.628830 129.321096 12.404958
5.629617 122.979689 12.437680
5.630405 130.461426 12.853054
5.631192 124.985219 13.063667
5.631979 136.154154 13.272866
5.632766 138.953665 13.218934
5.633553 140.756654 13.017755
5.634341 136.003912 12.890772
5.635128 133.053423 12.273093
5.635915 129.071830 11.988754
5.636702 129.691944 11.701301
5.637489 129.024974 11.664696
5.638277 130.366853 12.135615
5.639064 132.361040 12.414683
5.639851 134.887393 12.862978
5.640638 138.707606 13.351885
5.641425 140.438287 13.848937
5.642213 137.553166 13.788673
5.643000 132.458332 13.655489
5.643787 128.709373 13.176550
5.644574 131.202100 12.847666
5.645361 137.485709 12.615470
5.646149 135.188782 12.201634
5.646936 136.312877 12.161347
5.647723 133.087575 12.343931
5.569790 123.084506 10.799897
5.570578 118.074897 10.843870
5.571365 125.084584 10.905942
5.572152 109.996504 10.400846
5.572939 108.927402 10.080273
5.573726 125.210982 10.307111
5.574514 113.547244 10.077214
5.575301 113.228411 9.886282
5.576088 114.126642 10.076952
5.576875 106.595085 10.347396
5.577662 117.330956 10.599923
5.578450 121.885754 10.507527
5.579237 119.627386 10.663892
5.580024 122.486746 10.833179
5.580811 120.846583 10.571602
5.581598 118.632843 10.212482
5.582386 124.145050 10.461081
5.583173 115.499235 10.048573
5.583960 112.801490 9.476026
5.584747 121.693514 9.902723
5.585534 115.712062 10.390039
5.586322 114.545506 10.243247
5.587109 118.422019 10.239449
5.587896 116.589612 10.809959
5.588683 121.211946 11.189909
5.589470 125.662406 10.516348
5.590258 123.770692 10.437033
5.591045 126.344283 10.698162
5.591832 121.001162 10.066216
5.592619 126.181801 9.587511
5.593406 128.358930 10.014472
5.594194 120.391122 10.297109
5.594981 121.798536 10.068665
5.595768 121.627304 9.936941
5.596555 121.117025 10.677051
5.597342 130.057830 11.108188
5.598129 128.241991 10.364379
5.598917 129.721702 10.652738
5.599704 133.982991 11.086462
5.600491 129.493765 10.157933
5.601278 125.978186 9.595199
5.602065 127.483892 10.143818
5.602853 132.297151 10.041408
5.603640 141.077165 9.606948
5.604427 141.417951 9.882522
5.605214 142.194146 10.703411
5.606001 147.982291 10.666573
5.606789 145.404660 10.274680
5.607576 148.120741 10.966966
5.608363 151.211493 10.955393
5.609150 145.079792 10.040338
5.609937 147.952250 9.891233
5.610725 145.306618 10.229544
5.611512 138.560939 9.770727
5.612299 139.793296 9.385462
5.613086 134.022584 9.788213
5.613873 142.653230 10.433585
5.614661 142.572497 10.233996
5.615448 136.073867 10.267063
5.616235 148.726225 10.972718
5.617022 153.377100 10.985242
5.617809 145.777300 10.150839
5.618597 146.719809 10.184320
5.619384 140.880025 10.279687
5.620171 137.088287 9.642489
5.620958 147.254150 9.530704
5.621745 138.019585 9.815986
5.622532 136.869894 9.852788
5.623320 153.099261 9.820822
5.624107 150.042706 10.089164
5.624894 151.972850 10.713034
5.625681 156.772010 10.633403
5.626468 150.804242 10.431638
5.627256 156.197188 10.536008
5.628043 149.250994 10.384755
5.628830 147.160964 9.781974
5.629617 158.765078 9.736013
5.630404 144.994518 9.836805
5.631192 145.966693 9.764584
5.631979 150.763139 9.881823
5.632766 144.567091 10.141942
5.633553 150.385561 10.527309
5.634340 157.937553 10.563746
5.635128 147.964660 10.491399
5.635915 152.024274 10.697634
5.636702 152.083406 10.799328
5.637489 147.773349 10.082995
5.638276 157.706287 10.070697
5.639064 155.121979 10.246183
5.639851 157.377448 9.680343
5.640638 161.848480 9.815939
5.641425 154.382606 10.151544
5.642212 154.879325 10.494770
5.643000 155.800919 10.566794
5.643787 145.930347 10.664492
5.644574 154.720909 11.162372
5.645361 154.341373 11.180305
5.646148 150.817415 10.725241
5.646935 159.411533 10.735689
5.647723 145.557363 10.530718
5.648510 146.203651 9.978106
5.649297 156.954438 9.888552
5.650084 147.535781 10.280784
5.650871 155.072546 10.354809
5.651659 160.266952 10.321647
5.652446 150.734847 10.727807
5.653233 154.495385 11.237566
5.654020 154.232931 10.958096
5.654807 153.543247 10.477433
5.655595 168.582446 11.078621
5.656382 165.837303 10.972766
5.657169 166.678135 10.306080
5.657956 173.368438 10.132667
5.658743 159.442758 10.343798
5.659531 161.415240 10.490867
5.660318 161.889430 10.046935
5.661105 153.340876 10.392266
5.661892 164.743428 11.064497
5.662679 160.184610 11.053589
5.663467 156.202918 10.983991
5.664254 171.761652 11.736979
5.665041 158.882016 11.212010
5.665828 156.127250 10.545253
5.666615 164.714981 10.439891
5.667403 158.264661 10.542156
5.668190 166.535876 10.431712
5.668977 162.918575 9.924948
5.669764 157.296701 10.223361
5.670551 165.553089 10.795524
5.671339 159.879606 10.696808
5.672126 159.786710 10.683436
5.672913 171.258054 11.364350
5.673700 157.067668 11.450913
5.674487 158.910993 10.891512
5.675274 163.740595 10.794496
5.676062 160.792322 10.843472
5.676849 162.591772 10.491318
5.677636 159.871726 10.165654
5.678423 160.128071 10.044784
5.679210 173.247776 10.393391
5.679998 166.133214 10.428596
5.680785 160.971067 10.612709
5.681572 169.563368 11.211540
5.682359 161.363399 11.387601
5.683146 169.290346 11.358581
5.683934 168.611534 10.982965
5.684721 155.225334 10.905181
5.685508 170.945702 11.071318
5.686295 175.526695 10.781535
5.687082 165.354970 10.179540
5.687870 173.205663 10.397435
5.688657 169.533239 10.569822
5.689444 169.734816 10.505332
5.690231 174.336597 10.480292
5.691018 170.962808 11.070778
5.691806 173.525734 11.583393
5.692593 170.371690 11.091098
5.693380 168.478147 11.066764
5.694167 171.748308 11.371847
5.694954 170.923587 11.023339
5.695742 168.947090 10.162638
5.696529 168.695338 10.259386
5.697316 165.770748 10.882973
5.698103 166.128973 10.767324
5.698890 174.646241 10.330201
5.699677 173.790328 11.106153
5.700465 169.368705 11.237053
5.701252 173.836170 11.121017
5.702039 167.917524 10.789120
5.702826 170.559832 11.618108
5.703613 171.362825 11.643406
5.704401 169.539809 10.433659
5.705188 170.418566 10.290509
5.705975 166.016485 10.724297
5.706762 169.636177 10.321685
5.707549 171.484861 9.719023
5.708337 170.226928 9.997381
5.709124 173.939564 10.839548
5.709911 171.232279 10.664565
5.710698 172.497842 10.349013
5.711485 173.481616 10.963865
5.712273 173.312494 11.467427
5.713060 164.714290 10.899613
5.713847 166.538763 10.217541
5.714634 167.992610 10.663448
5.715421 163.888375 10.565206
5.716209 163.242043 9.751390
5.716996 161.818281 9.547618
5.717783 159.980409 10.128367
5.718570 158.446518 10.208592
5.719357 157.493427 9.910601
5.720145 161.864564 10.326059
5.720932 162.705110 11.095254
5.721719 158.418257 11.127791
5.722506 163.383676 10.668419
5.723293 162.327457 10.751545
5.724081 159.182784 10.813984
5.724868 160.262321 10.303691
5.725655 157.368226 9.768416
5.726442 161.746908 9.815691
5.727229 163.898179 9.826800
5.728016 160.889469 9.664765
5.728804 164.102828 10.024130
5.729591 160.101692 10.495517
5.730378 155.787794 10.663675
5.731165 160.750486 11.021826
5.731952 164.310008 11.178840
5.732740 160.157824 10.759717
5.733527 161.107880 10.828909
5.734314 155.607347 10.795894
5.735101 158.753397 10.130263
5.735888 154.335780 9.748439
5.736676 155.736454 9.910860
5.737463 162.321761 10.330704
5.738250 165.243205 10.331963
5.739037 164.620881 9.921868
5.739824 166.583723 10.633513
5.740612 163.616389 11.364084
5.741399 161.346199 10.846023
5.742186 161.318787 10.274095
5.742973 162.328331 10.746156
5.743760 163.067025 10.995819
5.744548 160.712459 9.847968
5.745335 159.347859 9.231225
5.746122 159.300772 10.090282
5.746909 158.691846 10.288417
5.747696 158.264497 9.376339
5.748484 159.492275 9.419041
5.749271 155.649124 10.982430
5.750058 151.871264 11.282367
5.750845 150.995252 10.000989
5.751632 156.165903 10.114705
5.752419 162.268162 11.561006
5.753207 154.025156 10.935121
5.753994 154.216174 9.384010
5.754781 155.558681 9.629615
5.755568 155.033860 10.589291
5.756355 158.394232 10.062663
5.757143 150.621910 8.872640
5.757930 148.272332 9.534263
5.758717 156.097630 11.006137
5.759504 153.903455 10.684086
5.760291 156.114166 9.689421
5.761079 156.720898 10.651098
5.761866 155.175746 11.712998
5.762653 152.569936 10.559294
5.763440 154.068753 9.413939
5.764227 154.026173 10.134307
5.765015 152.268429 10.798448
5.765802 151.952140 9.650826
5.766589 152.169943 8.868671
5.767376 151.095051 9.910344
5.768163 150.273129 10.686699
5.768951 149.959020 10.083569
5.769738 152.844459 9.811245
5.770525 154.225533 10.865101
5.771312 151.589168 11.345452
5.772099 145.198309 10.520994
5.772887 147.421235 9.956348
5.773674 146.264411 10.436700
5.774461 148.469940 10.416773
5.775248 149.860453 9.644382
5.776035 151.689444 9.369806
5.776822 150.152415 9.843137
5.777610 142.707846 10.088304
5.778397 139.670658 9.820521
5.779184 143.187679 9.875592
5.779971 147.945735 10.680802
5.780758 148.521388 11.297466
5.781546 150.748057 11.070871
5.782333 144.898219 10.428197
5.783120 145.957027 10.651353
5.783907 144.622503 10.641440
5.784694 142.261469 9.931083
5.785482 142.595422 9.649319
5.786269 143.120654 9.697207
5.787056 139.487051 9.959122
5.787843 139.715089 9.792730
5.788630 138.635929 9.959852
5.789418 138.754468 10.411036
5.790205 135.985943 10.808863
5.790992 138.591557 10.802615
5.791779 140.452054 10.603855
5.792566 141.961116 10.688121
5.793354 139.596812 10.464813
5.794141 132.255262 10.136946
5.794928 134.270401 9.788187
5.795715 138.389709 9.735738
5.796502 137.915096 9.837660
5.797290 136.275691 9.781032
5.798077 139.473776 9.865393
5.798864 137.150323 10.053219
5.799651 135.961616 10.538375
5.800438 139.732232 10.965719
5.801226 135.869512 10.889534
5.802013 136.558048 10.990066
5.802800 134.011095 10.757881
5.803587 137.124074 10.385675
5.804374 135.452537 10.230328
5.805161 134.544968 9.984940
5.805949 138.150624 9.928440
5.806736 138.645164 9.667981
5.807523 140.977314 9.937703
5.808310 143.217609 10.246140
5.809097 143.762977 10.408004
5.809885 140.523545 10.473045
5.810672 136.198470 10.656111
5.811459 133.264923 11.062730
5.812246 133.412209 10.923447
5.813033 136.990523 10.299751
5.813821 134.933451 10.172544
5.814608 133.280551 10.312650
5.815395 136.115390 10.120831
5.816182 137.961473 9.550769
5.816969 138.935729 9.501963
5.817757 143.551259 10.031890
5.818544 137.684649 10.123590
5.819331 134.617746 10.109626
5.820118 134.855968 10.396717
5.820905 136.605024 11.112240
5.821693 137.346646 11.119205
5.822480 135.224568 10.371855
5.823267 139.534980 10.443862
5.824054 138.534476 10.541777
5.824841 135.937212 10.350774
5.825629 135.661162 9.746543
5.826416 140.106824 9.528738
5.827203 138.544840 9.951139
5.827990 137.831115 10.159753
5.828777 136.554165 9.835979
5.829564 136.230113 9.852803
5.830352 137.349798 10.615802
5.831139 132.874175 11.196790
5.831926 137.839552 10.755472
5.832713 141.099505 10.485393
5.833500 138.059839 10.406735
5.834288 139.489262 10.616698
5.835075 139.033227 9.962202
5.835862 139.662692 9.498776
5.836649 140.211230 9.395231
5.837436 138.991955 9.889105
5.838224 141.404762 9.952973
5.839011 140.658326 9.707108
5.839798 135.561508 9.919511
5.840585 139.021310 10.824904
5.841372 133.976607 11.024086
5.842160 136.671733 10.849291
5.842947 141.250154 10.482193
5.843734 140.289128 10.884555
5.844521 145.394387 10.567904
5.845308 139.267710 9.836636
5.846096 136.156597 9.377965
5.846883 139.846578 9.599782
5.847670 135.566591 9.707922
5.848457 137.475061 9.626003
5.849244 145.509519 9.885861
5.850032 142.659117 10.835887
5.850819 148.771833 11.262724
5.851606 148.965875 11.093593
5.852393 144.977688 10.472266
5.853180 146.276712 10.470296
5.853967 143.272502 10.767114
5.854755 147.256579 10.385968
5.855542 151.592468 9.708299
5.856329 143.451823 9.411136
5.857116 149.481698 9.622697
5.857903 153.454216 9.718227
5.858691 147.813531 9.555787
5.859478 151.943740 9.583804
